Drug Quantity (kg),Suspect Name,Age,Gender,Flight Number,Time,Date,Source Country_Brazil,Source Country_Colombia,Source Country_India,Source Country_Mexico,Source Country_Netherlands,Source Country_Nigeria,Source Country_Peru,Source Country_Thailand,Source Country_Venezuela,Destination Country_Canada,Destination Country_China,Destination Country_France,Destination Country_Germany,Destination Country_Italy,Destination Country_Japan,Destination Country_Spain,Destination Country_UK,Destination Country_USA,Drug Name_Cannabis,Drug Name_Cocaine,Drug Name_Ecstasy,Drug Name_Fentanyl,Drug Name_Heroin,Drug Name_Ketamine,Drug Name_LSD,Drug Name_Methamphetamine,Drug Name_Opium,Flight Name_AirIndia,Flight Name_AmericanAir,Flight Name_BritishAir,Flight Name_Delta,Flight Name_Emirates,Flight Name_KLM,Flight Name_Lufthansa,Flight Name_Qantas,Flight Name_SingaporeAir
0.193186373,Anna Miller,54,1,DL428,19:00,20-05-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.429058116,David Lee,26,0,EK628,08:12,22-05-2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0.968937876,Robert Anderson,36,1,DL952,15:25,23-05-2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.740280561,Michael Martinez,38,0,DL212,18:19,24-05-2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.366132265,Laura Garcia,44,1,LH598,14:29,25-05-2018,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.940881764,Carlos Martinez,43,0,BA933,04:02,25-05-2018,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.999599198,Robert Wilson,53,0,BA133,08:55,25-05-2018,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.762925852,Carlos Ruiz,59,1,DL150,10:11,26-05-2018,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0.348096192,David Lee,21,1,EK820,09:03,26-05-2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0.228857715,Laura Garcia,34,1,BA916,20:07,26-05-2018,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.627655311,John Smith,43,0,DL194,12:48,27-05-2018,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.51743487,Maria Miller,34,1,DL352,12:56,01-06-2018,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.421643287,Anna Brown,25,0,LH273,23:27,01-06-2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.028456914,Laura Miller,54,0,BA149,19:46,01-06-2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.15991984,Michael Martinez,48,1,BA786,07:03,02-06-2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.191382766,Anna Wilson,45,0,DL306,01:43,02-06-2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.930460922,Laura Lee,24,1,AF524,02:05,02-06-2018,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.398797595,John Smith,60,1,AF462,18:43,03-06-2018,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.536673347,Carlos Anderson,30,0,DL997,03:24,03-06-2018,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.516032064,David Wilson,24,0,LH709,19:44,04-06-2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.284368737,Maria Garcia,53,1,BA412,19:33,04-06-2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.269539078,Jane Ruiz,46,0,AF553,10:25,05-06-2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.582364729,Robert Brown,24,0,EK950,21:11,05-06-2018,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.638677355,David Brown,29,0,AF687,22:57,08-06-2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.911022044,Sarah Miller,46,1,AF430,10:50,08-06-2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.813627255,Maria Ruiz,46,0,LH241,14:16,08-06-2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.678757515,Maria Smith,46,0,BA501,02:18,08-06-2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.687775551,Carlos Martinez,28,1,EK744,14:45,10-06-2018,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.903607214,Sarah Brown,36,1,EK643,01:24,13-06-2018,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.78256513,Maria Garcia,47,1,AA813,20:10,13-06-2018,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.703006012,Michael Brown,42,0,BA825,18:54,13-06-2018,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.319038076,John Lee,22,1,AA482,18:01,14-06-2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.632665331,Laura Wilson,59,0,DL744,13:45,14-06-2018,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.018637275,Carlos Anderson,43,0,BA155,23:57,15-06-2018,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.56492986,Carlos Ruiz,33,0,DL445,00:07,16-06-2018,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.93006012,Anna Doe,33,0,BA990,07:06,16-06-2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.443887776,Robert Smith,28,0,AF412,23:11,17-06-2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.817635271,Laura Martinez,37,1,BA427,22:21,17-06-2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.016833667,Laura Brown,18,0,EK373,05:26,19-06-2018,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.41242485,David Garcia,19,1,LH184,04:12,19-06-2018,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.671142285,Michael Martinez,24,0,BA774,09:37,19-06-2018,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.053306613,Carlos Lee,37,1,BA805,11:30,21-06-2018,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.896993988,Carlos Wilson,59,0,LH727,21:58,21-06-2018,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.749699399,Sarah Smith,57,0,BA260,07:40,21-06-2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.241082164,Michael Wilson,36,1,AA357,00:06,24-06-2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.125450902,Anna Wilson,39,1,AF532,06:57,24-06-2018,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.977154309,Maria Martinez,22,1,AA345,13:35,27-06-2018,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.726653307,Michael Martinez,39,0,LH299,02:26,28-06-2018,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.195591182,Michael Garcia,37,1,LH633,13:17,01-07-2018,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0.63987976,Robert Garcia,47,1,AA182,01:46,03-07-2018,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.526252505,Robert Miller,35,1,DL363,21:14,03-07-2018,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.290981964,David Wilson,36,1,BA156,08:43,05-07-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.280160321,Robert Ruiz,32,1,DL327,10:42,05-07-2018,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.372344689,Michael Lee,51,1,BA267,05:34,05-07-2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.595991984,John Wilson,35,0,EK456,11:13,07-07-2018,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.995190381,Michael Martinez,56,1,BA420,13:35,08-07-2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.906613226,Anna Smith,30,0,DL562,06:10,09-07-2018,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.758517034,David Doe,32,0,AF289,13:14,13-07-2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.500801603,Robert Wilson,24,0,EK973,23:47,14-07-2018,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.319839679,Robert Martinez,46,1,EK984,14:11,15-07-2018,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.615430862,Anna Martinez,43,1,DL727,18:37,15-07-2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.378356713,David Miller,41,1,EK790,19:11,16-07-2018,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.958917836,Carlos Brown,29,0,BA981,14:06,16-07-2018,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.350501002,Michael Lee,29,0,EK491,03:01,16-07-2018,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.065330661,Jane Miller,44,0,EK207,22:58,17-07-2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.619238477,David Martinez,35,0,AA769,15:06,18-07-2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.065130261,Carlos Ruiz,32,0,AA993,13:49,19-07-2018,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.886172345,Sarah Doe,27,1,AA415,22:20,20-07-2018,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.214228457,Anna Anderson,52,0,AF469,19:00,21-07-2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.387975952,Jane Ruiz,34,1,AA280,07:02,23-07-2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.59759519,Sarah Brown,45,0,EK943,17:22,24-07-2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.452104208,Jane Garcia,27,1,BA402,15:34,24-07-2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.159719439,Anna Brown,28,0,DL562,19:19,24-07-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.250701403,Carlos Miller,57,0,AA523,21:24,25-07-2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.004008016,Carlos Brown,58,1,DL678,09:16,26-07-2018,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.355511022,David Brown,59,1,EK539,19:57,26-07-2018,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.734068136,David Miller,50,1,DL667,14:40,02-08-2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.250300601,Robert Brown,42,0,LH470,16:40,02-08-2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.63747495,Sarah Lee,31,1,BA243,02:22,02-08-2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.201603206,Anna Garcia,52,0,AA682,21:03,03-08-2018,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.699398798,Carlos Martinez,49,0,BA181,19:18,06-08-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.314228457,Carlos Doe,40,1,AF399,04:40,07-08-2018,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.283567134,Anna Brown,50,0,DL702,14:58,08-08-2018,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.941883768,Sarah Smith,47,0,EK587,11:36,09-08-2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.725450902,Robert Garcia,32,0,AA504,18:14,09-08-2018,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.563727455,Michael Lee,42,1,AA155,06:05,10-08-2018,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.241883768,Maria Wilson,46,0,BA828,15:22,12-08-2018,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.504609218,Michael Ruiz,45,1,EK203,21:46,12-08-2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.814228457,David Martinez,25,1,DL948,07:46,13-08-2018,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.721843687,David Smith,41,1,EK110,18:45,14-08-2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.128857715,John Garcia,60,1,EK297,04:58,16-08-2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.595390782,Sarah Ruiz,24,1,AF634,14:18,16-08-2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.420240481,Sarah Smith,23,1,AF298,13:32,17-08-2018,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.779158317,Anna Doe,42,0,LH157,14:52,18-08-2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.026252505,Robert Ruiz,46,0,AA289,15:51,18-08-2018,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.608016032,Jane Martinez,56,0,LH431,18:37,20-08-2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.452705411,Maria Wilson,44,1,AF941,15:09,20-08-2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.338476954,Anna Smith,27,0,AA913,07:53,20-08-2018,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.565731463,Robert Brown,43,0,EK219,19:26,22-08-2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.520641283,David Lee,21,0,DL429,02:05,22-08-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.902805611,Jane Wilson,25,0,AF989,08:40,23-08-2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.678557114,Laura Martinez,57,1,EK385,12:17,23-08-2018,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.970541082,Sarah Anderson,25,1,DL715,00:08,24-08-2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.380761523,John Ruiz,19,0,LH664,04:24,24-08-2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.403607214,Robert Wilson,25,0,LH420,13:31,24-08-2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.776553106,Jane Lee,40,1,AF810,03:35,24-08-2018,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.635671343,Laura Brown,33,0,AF806,00:15,25-08-2018,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.773747495,Laura Miller,53,1,DL366,04:08,26-08-2018,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.206613226,Robert Garcia,49,1,EK956,17:42,27-08-2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.965731463,Laura Lee,35,0,AA258,16:42,27-08-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.204208417,Maria Garcia,36,0,AA773,07:38,28-08-2018,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.037074148,Anna Miller,23,0,BA710,00:33,28-08-2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.398797595,Anna Brown,19,0,EK346,18:50,01-09-2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.371142285,Laura Wilson,18,0,AF130,13:59,01-09-2018,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.602204409,David Ruiz,36,1,AA131,18:20,01-09-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.075150301,Laura Anderson,47,0,BA568,09:10,04-09-2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.223046092,Maria Martinez,45,0,LH781,14:31,05-09-2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.436873747,John Brown,45,1,AA724,05:33,06-09-2018,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.837875752,Anna Anderson,36,1,AF251,14:56,07-09-2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.563927856,David Lee,39,0,AF986,08:41,08-09-2018,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.265330661,David Miller,25,0,DL977,02:31,10-09-2018,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.688977956,Michael Lee,37,1,EK543,18:49,11-09-2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0.865731463,Carlos Wilson,21,0,AA669,12:32,11-09-2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.359519038,Laura Lee,56,1,DL287,11:58,13-09-2018,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.070140281,Michael Brown,31,1,LH316,05:39,14-09-2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.449298597,John Garcia,32,1,BA930,15:58,15-09-2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0.729258517,Sarah Miller,25,0,LH338,17:52,16-09-2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.375751503,Carlos Doe,51,0,LH941,13:37,16-09-2018,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.271342685,Anna Wilson,47,1,EK273,05:28,16-09-2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
